id_transacao,data,hora,destinatario,valor,categoria,forma_pagamento
7542,2025-07-03,19:18:47,Loja de Decoração Iamato,626.77,casa,cartão débito
7543,2025-02-07,18:10:36,Papelaria Iamato,77.97,educação,cartão crédito
7544,2025-07-07,16:16:09,Faculdade Gonçalves,2212.0,educação,boleto
7545,2025-02-09,14:04:54,Posto de Gasolina Gonçalves,149.65,transporte,cartão crédito
7546,2024-10-23,15:33:22,Material de Construção Gonçalves,3788.23,casa,boleto
7547,2024-12-06,13:20:51,Consultoria Akimi,2817.76,outros,cartão débito
7548,2024-11-28,11:53:47,Mercado Gonçalves,311.7,alimentação,pix
7549,2025-07-30,03:36:46,Papelaria Gonçalves,11.46,educação,boleto
7550,2025-01-18,10:55:16,Restaurante Paffaro,272.54,alimentação,pix
7551,2025-10-14,06:20:59,Hospital Paffaro,346.55,saúde,boleto
7552,2025-05-05,18:58:50,Papelaria Akimi,24.36,educação,cartão débito
7553,2024-11-14,20:36:22,Provedor de Internet Akimi,102.09,comunicação,pix
7554,2025-10-04,18:33:00,Faculdade Gonçalves,2167.32,educação,pix
7555,2025-03-30,13:26:55,Oficina Mecânica Paffaro,916.07,transporte,pix
7556,2025-09-03,12:37:42,Curso de Idiomas Akimi,419.47,educação,pix
7557,2025-07-30,19:18:14,Impostos Gonçalves,1760.86,outros,cartão crédito
7558,2025-01-21,17:23:33,Loja de Peças Iamato,415.25,transporte,cartão débito
7559,2025-06-18,06:45:47,Metrô Gonçalves,7.23,transporte,cartão débito
7560,2024-12-26,16:38:59,Bar Gonçalves,132.15,lazer,cartão crédito
7561,2025-01-09,07:14:36,Aluguel Akimi,3621.03,casa,pix
7562,2025-08-28,03:58:58,Hortifruti Iamato,125.08,alimentação,cartão débito
7563,2025-03-06,06:32:29,Barbearia Gonçalves,37.14,despesas pessoais,pix
7564,2025-06-19,19:29:03,Hospital Paffaro,2176.48,saúde,pix
7565,2025-04-17,14:50:38,Curso de Idiomas Paffaro,589.25,educação,cartão crédito
7566,2025-02-28,01:35:30,Provedor de Internet Paffaro,80.26,comunicação,pix
7567,2025-05-28,04:02:06,Academia Paffaro,169.26,despesas pessoais,boleto
7568,2025-03-01,21:48:17,Provedor de Internet Akimi,92.75,comunicação,cartão débito
7569,2024-10-28,11:35:38,Faculdade Iamato,1252.92,educação,cartão débito
7570,2025-05-22,15:08:07,Posto de Gasolina Iamato,189.49,transporte,cartão débito
7571,2025-02-22,21:55:23,Recarga de Celular Paffaro,60.62,comunicação,boleto
7572,2025-03-24,16:14:12,Plano de Saúde Paffaro,799.62,saúde,boleto
7573,2025-05-26,09:39:19,Recarga de Celular Akimi,28.12,comunicação,boleto
7574,2024-10-28,08:16:08,Material de Construção Paffaro,2628.45,casa,cartão débito
7575,2024-10-18,19:08:58,Loja de Roupas Paffaro,272.57,despesas pessoais,cartão crédito
7576,2025-07-21,02:07:50,Loja de Departamentos Akimi,251.83,outros,pix
7577,2025-01-23,10:03:27,Show Iamato,310.87,lazer,boleto
7578,2025-04-30,21:07:21,Perfumaria Gonçalves,301.49,despesas pessoais,pix
7579,2025-01-16,09:29:24,Laboratório Paffaro,182.41,saúde,cartão débito
7580,2025-03-16,07:39:23,Oficina Mecânica Gonçalves,1589.01,transporte,cartão crédito
7581,2025-07-16,13:58:44,Curso de Idiomas Paffaro,706.36,educação,boleto
7582,2025-09-12,13:44:33,Empresa de Ônibus Iamato,63.39,transporte,cartão débito
7583,2025-01-29,13:06:13,Mercado Iamato,38.65,alimentação,boleto
7584,2024-12-08,16:52:16,Aluguel Akimi,3505.99,casa,cartão crédito
7585,2025-08-08,04:00:53,Livraria Paffaro,351.75,educação,cartão crédito
7586,2025-07-15,12:43:50,Consultoria Paffaro,2446.38,outros,pix
7587,2024-10-24,21:19:06,Salão de Beleza Akimi,52.41,despesas pessoais,cartão débito
7588,2025-04-13,05:36:47,Lanchonete Gonçalves,17.05,alimentação,pix
7589,2025-06-27,18:20:33,Farmácia Gonçalves,193.59,saúde,cartão débito
7590,2025-09-11,19:28:59,Plano de Saúde Akimi,1029.91,saúde,cartão crédito
7591,2025-03-03,14:37:28,Livraria Iamato,165.42,educação,cartão débito
7592,2025-05-05,09:58:05,Provedor de Internet Iamato,198.79,comunicação,cartão débito
7593,2025-07-20,02:28:39,Serviços Postais Iamato,18.61,comunicação,cartão crédito
7594,2025-01-10,00:11:15,Companhia Telefônica Iamato,66.3,comunicação,boleto
7595,2025-02-04,03:59:12,Serviços Gerais Akimi,155.47,outros,cartão crédito
7596,2025-06-27,14:42:20,Serviços Postais Gonçalves,31.71,comunicação,cartão débito
7597,2024-12-29,12:29:19,Mercado Paffaro,286.63,alimentação,cartão débito
7598,2024-11-06,02:58:12,Laboratório Akimi,761.8,saúde,pix
7599,2024-11-20,10:01:35,Perfumaria Gonçalves,388.2,despesas pessoais,pix
7600,2025-07-01,14:14:28,Agência de Viagens Iamato,1662.39,lazer,boleto
7601,2025-08-01,17:37:32,Doação Akimi,218.47,outros,cartão crédito
7602,2024-10-26,23:35:30,Recarga de Celular Akimi,44.8,comunicação,cartão crédito
7603,2025-05-29,05:46:30,Pet Shop Akimi,368.19,despesas pessoais,boleto
7604,2025-04-04,00:52:39,Cinema Akimi,79.82,lazer,pix
7605,2025-03-25,06:02:14,Consultório Médico Paffaro,491.49,saúde,cartão débito
7606,2024-12-12,08:35:12,Agência de Viagens Paffaro,3387.75,lazer,pix
7607,2025-05-07,04:41:10,Pedágio Paffaro,20.89,transporte,cartão crédito
7608,2025-04-02,00:05:49,Clínica Odontológica Iamato,1313.02,saúde,boleto
7609,2025-05-17,11:26:41,Loja de Roupas Gonçalves,336.87,despesas pessoais,boleto
7610,2025-06-16,16:56:58,Mercado Paffaro,105.41,alimentação,cartão crédito
7611,2025-03-28,12:12:56,Hospital Gonçalves,4410.08,saúde,cartão crédito
7612,2025-01-08,20:13:59,Clínica Odontológica Akimi,567.82,saúde,pix
7613,2024-11-09,10:16:15,Curso Online Paffaro,288.48,educação,cartão débito
7614,2025-03-28,19:18:22,Clínica Odontológica Akimi,1400.48,saúde,cartão crédito
7615,2025-06-06,14:09:00,Barbearia Akimi,38.25,despesas pessoais,pix
7616,2025-08-11,00:55:36,Loja de Roupas Iamato,314.73,despesas pessoais,boleto
7617,2025-07-14,14:04:49,Bar Gonçalves,67.02,lazer,cartão crédito
7618,2025-06-17,09:17:46,Conta de Luz Akimi,247.39,casa,cartão débito
7619,2025-09-18,02:47:56,Mercado Akimi,116.79,alimentação,cartão débito
7620,2024-12-07,12:28:51,Companhia Telefônica Akimi,127.37,comunicação,pix
7621,2025-03-05,21:21:50,Plano de Saúde Akimi,354.45,saúde,boleto
7622,2025-03-29,03:20:43,Companhia Telefônica Paffaro,129.25,comunicação,pix
7623,2025-09-30,18:04:32,Hospital Gonçalves,3084.16,saúde,boleto
7624,2025-08-22,10:30:28,Loja de Móveis Iamato,1519.44,casa,pix
7625,2025-06-13,08:17:44,Escola Iamato,2870.41,educação,pix
7626,2025-03-05,10:59:34,Companhia Telefônica Akimi,140.19,comunicação,boleto
7627,2025-10-10,10:15:45,Perfumaria Gonçalves,305.86,despesas pessoais,cartão crédito
7628,2025-01-25,13:36:45,Pedágio Akimi,73.89,transporte,pix
7629,2025-05-24,19:02:52,Eletricista Akimi,172.85,casa,cartão débito
7630,2025-08-04,17:56:00,Material de Construção Iamato,764.01,casa,cartão débito
7631,2025-05-23,15:41:01,Hospital Paffaro,1657.44,saúde,cartão crédito
7632,2024-12-28,17:51:26,Clínica Odontológica Akimi,723.59,saúde,pix
7633,2025-09-01,12:04:35,Curso Online Iamato,837.22,educação,cartão crédito
7634,2025-01-25,23:09:44,Impostos Akimi,1801.84,outros,cartão débito
7635,2025-03-28,22:02:40,Streaming Iamato,51.25,lazer,cartão crédito
7636,2025-07-11,13:59:56,Plano de Saúde Gonçalves,952.48,saúde,cartão crédito
7637,2025-09-10,22:13:59,Parque Gonçalves,38.7,lazer,pix
7638,2025-01-03,01:17:34,Streaming Gonçalves,56.18,lazer,pix
7639,2025-08-23,04:24:29,Salão de Beleza Paffaro,217.8,despesas pessoais,cartão crédito
7640,2024-11-23,13:45:07,Loja de Departamentos Gonçalves,372.69,outros,cartão crédito
7641,2025-06-17,19:20:26,Farmácia Akimi,172.59,saúde,pix
7642,2025-09-27,18:00:33,Doação Paffaro,22.63,outros,cartão débito
7643,2024-12-18,18:34:41,Loja de Departamentos Gonçalves,245.75,outros,boleto
7644,2024-12-21,14:43:00,Papelaria Gonçalves,99.95,educação,cartão débito
7645,2025-05-22,09:58:34,Doceria Akimi,52.57,alimentação,cartão crédito
7646,2025-02-26,19:03:18,Parque Akimi,10.18,lazer,boleto
7647,2025-01-16,22:44:49,Loja de Roupas Paffaro,492.75,despesas pessoais,pix
7648,2025-09-20,19:20:54,Posto de Gasolina Akimi,121.34,transporte,pix
7649,2025-08-17,23:18:27,Faculdade Akimi,1673.81,educação,pix
7650,2024-12-19,23:53:36,Clínica Odontológica Iamato,875.92,saúde,boleto
7651,2025-10-14,08:44:28,Doação Gonçalves,200.15,outros,cartão crédito
7652,2025-01-04,20:08:52,Escola Gonçalves,2049.4,educação,pix
7653,2024-11-27,22:43:56,Impostos Paffaro,1843.43,outros,cartão débito
7654,2025-10-17,20:31:06,Consultório Médico Iamato,422.17,saúde,cartão crédito
7655,2024-11-10,22:21:32,Loja de Peças Iamato,368.68,transporte,cartão crédito
7656,2025-03-12,00:49:44,Aluguel Iamato,967.56,casa,boleto
7657,2024-11-24,13:36:59,Açougue Iamato,103.45,alimentação,pix
7658,2025-03-14,02:01:03,Loja de Móveis Gonçalves,312.37,casa,cartão crédito
7659,2025-09-03,00:33:29,Pet Shop Paffaro,320.38,despesas pessoais,cartão crédito
7660,2025-10-05,15:10:06,Companhia Telefônica Akimi,120.47,comunicação,pix
7661,2025-01-31,13:35:23,Agência de Viagens Paffaro,2702.74,lazer,boleto
7662,2025-06-05,16:25:26,Serviços Postais Akimi,8.28,comunicação,cartão débito
7663,2025-03-02,12:51:14,Estacionamento Iamato,64.28,transporte,pix
7664,2025-02-18,22:06:53,Lanchonete Paffaro,34.31,alimentação,boleto
7665,2025-02-12,07:17:23,Academia Gonçalves,224.89,despesas pessoais,pix
7666,2025-02-08,16:52:24,Farmácia Akimi,18.95,saúde,boleto
7667,2024-10-18,12:39:24,Curso Online Gonçalves,484.47,educação,boleto
7668,2025-03-26,03:10:49,Perfumaria Gonçalves,466.16,despesas pessoais,boleto
7669,2025-07-09,14:45:26,Loja de Jogos Akimi,484.18,lazer,cartão débito
7670,2025-09-04,00:13:24,Curso Online Gonçalves,194.99,educação,cartão crédito
7671,2025-03-10,03:30:06,Loja de Roupas Gonçalves,651.66,despesas pessoais,boleto
7672,2025-04-29,13:08:52,Padaria Akimi,23.9,alimentação,cartão débito
7673,2025-01-22,20:34:25,Recarga de Celular Paffaro,79.37,comunicação,pix
7674,2024-10-26,03:37:42,Material de Construção Gonçalves,1694.84,casa,boleto
7675,2025-02-06,14:25:08,Consultoria Paffaro,1541.42,outros,boleto
7676,2025-06-29,16:22:11,Serviços Postais Iamato,34.52,comunicação,pix
7677,2025-05-03,14:15:35,Pet Shop Iamato,75.21,despesas pessoais,cartão débito
7678,2025-09-15,11:49:28,Escola Paffaro,709.93,educação,pix
7679,2025-07-14,05:06:19,Show Iamato,313.69,lazer,boleto
7680,2025-09-20,19:02:16,Impostos Paffaro,634.01,outros,cartão débito
7681,2025-01-05,21:26:01,Serviços Gerais Iamato,647.0,outros,cartão crédito
7682,2025-08-15,04:00:47,Hortifruti Akimi,21.66,alimentação,cartão débito
7683,2025-06-23,22:55:25,Doação Iamato,414.57,outros,pix
7684,2024-12-05,13:17:33,Impostos Paffaro,786.48,outros,pix
7685,2025-04-25,15:26:21,Consultório Médico Akimi,258.72,saúde,boleto
7686,2024-11-17,23:12:27,Cafeteria Gonçalves,9.81,alimentação,cartão débito
7687,2025-07-22,19:14:15,Hospital Iamato,4527.08,saúde,cartão crédito
7688,2025-02-13,06:02:48,Livraria Akimi,279.49,educação,cartão crédito
7689,2024-12-17,12:18:40,Impostos Paffaro,1800.16,outros,cartão crédito
7690,2025-06-25,14:06:41,Provedor de Internet Paffaro,262.43,comunicação,boleto
7691,2024-11-05,12:16:46,Loja de Calçados Akimi,426.19,despesas pessoais,cartão débito
7692,2024-11-30,11:01:37,Salão de Beleza Iamato,212.27,despesas pessoais,pix
7693,2024-11-07,23:42:42,Academia Gonçalves,154.9,despesas pessoais,cartão débito
7694,2025-09-23,10:15:18,Farmácia Iamato,290.43,saúde,cartão débito
7695,2025-05-25,06:40:29,Doceria Paffaro,57.79,alimentação,cartão débito
7696,2025-08-03,04:57:55,Aluguel Iamato,2197.15,casa,pix
7697,2025-01-18,21:38:29,Livraria Paffaro,45.78,educação,cartão crédito
7698,2025-02-06,19:49:58,Sorveteria Paffaro,28.33,alimentação,boleto
7699,2025-05-10,21:38:39,Livraria Iamato,256.59,educação,cartão crédito
7700,2025-03-28,19:05:36,Loja de Departamentos Paffaro,98.07,outros,pix
7701,2025-03-09,03:58:05,Cafeteria Akimi,43.76,alimentação,boleto
7702,2024-10-18,00:09:16,Show Akimi,440.16,lazer,cartão crédito
7703,2025-09-18,08:41:15,Supermercado Gonçalves,810.92,alimentação,cartão crédito
7704,2025-04-17,04:19:05,Oficina Mecânica Akimi,2918.39,transporte,cartão crédito
7705,2025-10-01,01:41:29,Hospital Iamato,3650.75,saúde,cartão débito
7706,2025-07-23,13:16:59,Faculdade Akimi,3117.19,educação,pix
7707,2025-02-16,15:18:37,Loja de Peças Paffaro,369.05,transporte,cartão débito
7708,2025-10-10,06:16:03,Clínica Odontológica Akimi,1064.74,saúde,boleto
7709,2024-11-09,00:00:36,Loja de Roupas Iamato,211.4,despesas pessoais,cartão crédito
7710,2025-09-20,15:32:47,Doceria Gonçalves,44.59,alimentação,pix
7711,2024-10-26,18:19:38,Loja de Departamentos Iamato,416.75,outros,pix
7712,2025-05-25,05:09:57,Papelaria Gonçalves,76.01,educação,cartão crédito
7713,2025-07-07,10:37:23,Serviços Gerais Paffaro,739.66,outros,cartão crédito
7714,2025-05-30,02:27:50,Perfumaria Paffaro,285.7,despesas pessoais,boleto
7715,2025-01-06,11:43:31,Consultório Médico Gonçalves,520.63,saúde,pix
7716,2025-08-04,19:13:22,Streaming Gonçalves,32.2,lazer,cartão débito
7717,2025-01-10,19:56:24,Cafeteria Paffaro,42.39,alimentação,cartão débito
7718,2025-02-07,15:07:08,Pedágio Akimi,9.85,transporte,cartão crédito
7719,2024-11-24,23:58:51,Agência de Viagens Akimi,509.32,lazer,cartão débito
7720,2025-06-30,16:16:27,Oficina Mecânica Paffaro,2378.65,transporte,cartão débito
7721,2024-11-03,18:09:07,Consultoria Gonçalves,1264.59,outros,boleto
7722,2025-01-30,20:17:34,Consultório Médico Gonçalves,456.65,saúde,boleto
7723,2025-02-17,21:17:07,Hortifruti Gonçalves,121.15,alimentação,boleto
7724,2025-08-06,00:08:37,Consultoria Iamato,1648.8,outros,cartão crédito
7725,2025-03-21,14:30:34,Companhia Telefônica Paffaro,235.33,comunicação,cartão crédito
7726,2025-07-22,05:36:13,Consultório Médico Gonçalves,266.56,saúde,pix
7727,2024-12-07,05:46:43,Streaming Iamato,51.69,lazer,boleto
7728,2025-07-11,06:30:22,Papelaria Iamato,141.75,educação,pix
7729,2024-10-31,00:28:01,Companhia Telefônica Akimi,240.58,comunicação,boleto
7730,2025-02-03,08:14:23,Aluguel Akimi,2084.24,casa,cartão crédito
7731,2025-03-18,13:38:59,Loja de Departamentos Paffaro,133.06,outros,pix
7732,2024-11-02,09:07:47,Loja de Departamentos Iamato,312.17,outros,cartão débito
7733,2025-04-16,19:46:12,Açougue Akimi,148.04,alimentação,cartão débito
7734,2025-02-17,13:51:49,Livraria Paffaro,66.83,educação,cartão crédito
7735,2024-12-25,11:39:20,Loja de Calçados Iamato,123.91,despesas pessoais,boleto
7736,2024-12-22,21:59:28,Streaming Akimi,24.12,lazer,boleto
7737,2024-12-27,15:41:33,Hospital Gonçalves,2219.12,saúde,cartão débito
7738,2025-09-23,11:33:59,Provedor de Internet Akimi,240.52,comunicação,pix
7739,2025-09-21,07:18:51,Eletricista Akimi,545.46,casa,cartão crédito
7740,2025-02-04,01:10:38,Eletricista Paffaro,872.96,casa,cartão crédito
7741,2025-01-15,00:36:34,Hospital Iamato,4850.68,saúde,cartão crédito
7742,2025-01-02,15:58:36,Academia Paffaro,223.73,despesas pessoais,boleto
7743,2025-08-23,14:56:29,Doceria Paffaro,34.88,alimentação,cartão crédito
7744,2025-07-24,10:19:11,Impostos Paffaro,873.5,outros,cartão crédito
7745,2025-07-13,18:37:41,Loja de Peças Iamato,290.77,transporte,cartão crédito
7746,2025-03-25,04:02:51,Hortifruti Paffaro,149.81,alimentação,cartão débito
7747,2025-07-28,05:55:07,Recarga de Celular Iamato,78.9,comunicação,cartão crédito
7748,2025-10-15,08:08:17,Bar Akimi,196.79,lazer,boleto
7749,2025-01-22,23:54:40,Material de Construção Akimi,3196.85,casa,cartão débito
7750,2024-11-29,05:24:53,Bar Gonçalves,84.26,lazer,pix
7751,2024-12-24,22:55:45,Parque Paffaro,42.01,lazer,cartão crédito
7752,2025-07-20,06:50:24,Doação Akimi,125.18,outros,cartão débito
7753,2025-04-20,11:12:06,Loja de Departamentos Akimi,45.41,outros,cartão crédito
7754,2025-07-29,14:26:37,Loja de Departamentos Gonçalves,240.69,outros,cartão crédito
7755,2025-08-10,15:47:07,Show Akimi,559.83,lazer,cartão débito
7756,2025-01-09,11:31:41,Recarga de Celular Gonçalves,76.47,comunicação,boleto
7757,2025-10-01,12:23:37,Escola Akimi,1731.3,educação,cartão crédito
7758,2025-08-15,04:18:17,Lanchonete Iamato,61.03,alimentação,pix
7759,2025-05-22,00:51:05,Recarga de Celular Iamato,88.77,comunicação,pix
7760,2024-10-29,15:23:42,Estacionamento Akimi,21.34,transporte,cartão débito
7761,2025-03-14,07:17:57,Padaria Paffaro,55.03,alimentação,pix
7762,2025-02-04,12:44:54,Clínica Odontológica Akimi,431.68,saúde,pix
7763,2025-07-14,17:54:05,Hospital Paffaro,2157.88,saúde,cartão débito
7764,2025-04-27,18:29:25,Academia Iamato,231.68,despesas pessoais,pix
7765,2024-11-26,06:37:34,Laboratório Iamato,762.67,saúde,cartão débito
7766,2025-08-21,12:03:55,Academia Paffaro,202.31,despesas pessoais,pix
7767,2025-07-17,20:03:40,Salão de Beleza Gonçalves,145.92,despesas pessoais,boleto
7768,2025-01-12,11:07:56,Supermercado Iamato,296.94,alimentação,cartão débito
7769,2025-04-07,19:55:19,Escola Paffaro,1614.17,educação,cartão débito
7770,2025-02-19,21:41:13,App de Transporte Paffaro,67.95,transporte,pix
7771,2025-06-27,18:26:00,Lanchonete Paffaro,66.06,alimentação,boleto
7772,2024-10-20,10:57:26,Curso de Idiomas Paffaro,722.21,educação,pix
7773,2025-03-12,06:08:53,Companhia Telefônica Gonçalves,188.77,comunicação,boleto
7774,2025-04-11,20:28:12,Perfumaria Paffaro,168.46,despesas pessoais,cartão débito
7775,2024-12-16,12:59:09,Supermercado Akimi,463.42,alimentação,pix
7776,2024-11-18,13:15:51,Curso Online Akimi,236.34,educação,boleto
7777,2025-07-08,07:44:17,Plano de Saúde Paffaro,1819.74,saúde,boleto
7778,2025-07-27,05:38:09,Farmácia Akimi,25.66,saúde,cartão débito
7779,2025-01-25,05:38:02,Academia Gonçalves,132.06,despesas pessoais,pix
7780,2024-11-29,08:02:14,Loja de Calçados Gonçalves,479.59,despesas pessoais,pix
7781,2025-08-25,07:00:08,Impostos Iamato,1632.32,outros,cartão débito
7782,2025-04-10,04:06:45,Hortifruti Paffaro,100.52,alimentação,cartão crédito
7783,2024-12-13,19:49:11,Loja de Peças Paffaro,914.21,transporte,boleto
7784,2025-02-11,15:14:22,Impostos Gonçalves,1376.49,outros,boleto
7785,2025-01-03,16:56:50,Farmácia Iamato,88.69,saúde,cartão crédito
7786,2024-12-08,07:51:12,Sorveteria Paffaro,23.67,alimentação,cartão crédito
7787,2025-04-23,16:42:54,Loja de Jogos Iamato,408.39,lazer,boleto
7788,2025-02-18,02:15:42,Hortifruti Gonçalves,41.7,alimentação,pix
7789,2025-05-11,12:32:48,Loja de Calçados Gonçalves,117.27,despesas pessoais,cartão crédito
7790,2025-07-22,01:52:10,Cinema Gonçalves,83.07,lazer,cartão crédito
7791,2025-09-26,03:11:00,Loja de Decoração Iamato,398.89,casa,cartão débito
7792,2024-11-28,19:31:10,Loja de Móveis Iamato,1716.24,casa,boleto
7793,2025-02-19,05:17:42,Recarga de Celular Gonçalves,28.92,comunicação,cartão crédito
7794,2025-06-06,06:58:48,Provedor de Internet Akimi,119.16,comunicação,cartão crédito
7795,2025-09-27,01:12:15,Bar Gonçalves,202.23,lazer,cartão crédito
7796,2025-06-15,21:47:34,Curso de Idiomas Iamato,248.88,educação,pix
7797,2025-02-12,23:17:21,Mercado Akimi,193.55,alimentação,boleto
7798,2025-03-09,16:29:44,Eletricista Paffaro,907.53,casa,cartão crédito
7799,2025-03-20,18:35:41,Restaurante Iamato,200.52,alimentação,cartão crédito
7800,2025-02-13,06:43:47,Bar Iamato,108.81,lazer,pix
7801,2025-03-27,00:42:50,Loja de Utilidades Akimi,62.0,casa,cartão débito
7802,2025-04-30,15:41:18,Farmácia Paffaro,94.76,saúde,cartão crédito
7803,2025-03-12,04:42:38,Agência de Viagens Iamato,520.57,lazer,boleto
7804,2025-02-24,13:35:14,Papelaria Iamato,146.86,educação,cartão crédito
7805,2025-09-22,15:29:15,Recarga de Celular Paffaro,27.36,comunicação,cartão débito
7806,2024-11-18,09:42:15,Farmácia Paffaro,72.43,saúde,cartão débito
